key,box_score
freedomland2006,16.4223336072
cinemaparadiso1990,13.7478567494
circumstance2011,13.1976451998
cirkuscolumbia2012,8.24649037031
citadel2012,10.9643903667
citizenfour2014,14.6338166783
cityisland2010,13.6039685936
robthemob2014,12.5257054062
cityofangels1998,18.2274711842
landofthelost2009,17.5477171361
cityofember2008,16.2447154579
monsterhouse2006,18.6651107438
cityoflifeanddeath2011,11.5139366634
cj72008,12.7582900384
kungfuhustle2005,16.9688104881
clandestinechildhood2013,10.5701848116
clockstoppers2002,17.164589447
closedcurtain2014,10.85868236
thisisnotafilm2012,11.3505914522
closer2004,16.8028141169
postcardsfromtheedge1990,18.1548292739
primarycolors1998,18.3244543659
silkwood1983,17.172540001
workinggirl1988,17.4541751277
cloverfield2008,18.9152650385
clue1985,16.0800331286
clueless1995,18.2061548572
fasttimesatridgemonthigh1982,16.89342672
vamps2012,7.29256733473
coachcarter2005,18.3362910176
whenthegamestandstall2014,17.0545420398
cog2013,12.0261008089
coherence2014,11.9165220541
coldcreekmanor2003,16.7285057096
leavinglasvegas1995,16.8631861075
coldinjuly2014,12.8613920627
stakeland2011,11.8786495558
wearewhatweare2013,12.3574012282
coldsouls2009,13.9322261356
coldweather2011,12.4872232779
collapse2009,11.7001258904
collateraldamage2002,17.3311709948
holes2003,18.296457369
collegeroadtrip2008,17.2578609845
cruelintentions1999,18.0047864397
furryvengeance2010,16.5293716074
justfriends2005,17.0884311854
colombiana2011,16.9735242375
taken22012,18.6411565153
taken32015,18.252841254
transporter32008,17.2437162532
compliance2012,12.9498033194
conair1997,18.2985180659
conanthebarbarian1982,17.6727897641
concussion2013,11.1456513326
confessionsofadangerousmind2002,17.0057738026
goodnightandgoodluck2005,17.0592164993
leatherheads2008,17.5455060041
confessionsofashopaholic2009,17.8696305238
mental2013,9.60862329152
confessionsofateenagedramaqueen2004,17.2130929184
congo1995,18.2359941242
constantine2005,18.347079117
iamlegend2007,19.7555742591
waterforelephants2011,17.9392975574
conversationswithotherwomen2006,13.6177244974
coolworld1992,16.8537894039
copland1997,18.0410659841
girlinterrupted1999,17.451922911
identity2003,17.8234136274
walktheline2005,18.4659268101
copycat1995,17.0334358115
entrapment1999,18.1801887379
coraline2009,18.5208583517
corpsebride2005,18.5845868594
cosmopolis2012,14.2991401362
deadringers1988,16.961163137
easternpromises2007,17.2463045534
existenz1999,15.7736770483
mapstothestars2015,13.6905119167
videodrome1983,15.8287002768
countdowntozero2010,14.0112546015
countrystrong2010,16.8729639879
couplesretreat2009,18.2973794226
courageous2011,17.3041643933
fireproof2008,17.0875853374
cousinjules2013,10.7849193975
coyoteugly2000,17.558789104
kangaroojack2003,17.7045630057
cracks2011,10.0611949636
crank2006,17.182865159
crazyheart2009,16.8360192043
outofthefurnace2013,16.5697438073
crazystupidlove2011,18.3492632502
iloveyouphillipmorris2010,14.6782951513
crimsontide1995,18.3931158365
domino2005,15.9047738842
enemyofthestate1998,18.601101528
manonfire2004,17.9099830626
spygame2001,18.1708576828
trueromance1993,17.004514205
unstoppable2010,18.3577719509
cropsey2010,11.614635211
crossover2006,15.9188780303
cubanfury2014,11.996116075
cube1998,13.0797084265
splice2010,16.9630247203
curiousgeorge2006,17.7836084027
cursed2005,16.803956595
mysoultotake2010,16.3993005082
redeye2005,18.1682050978
scream1996,17.4834750805
scream21997,19.1389236874
scream32000,18.5808846723
scream42011,17.7765559098
vampireinbrooklyn1995,16.9586590535
cutieandtheboxer2013,12.8344075017
daddydaycamp2007,15.8026171211
daddydaycare2003,18.2661435422
drdolittle22001,18.3977154905
nextfriday2000,17.8820888203
dahmer2002,12.2174111033
dallasbuyersclub2013,16.6988860129
damselsindistress2012,14.0347287891
danceflick2009,16.9966951556
danceswithwolves1990,18.330404163
openrange2003,17.8771962033
waterworld1995,18.4517871603
dangerousliaisons1988,16.9800172712
highfidelity2000,17.4440111752
laythefavorite2012,10.5697661446
mrshendersonpresents2005,13.9547485219
philomena2013,16.8977514388
tamaradrewe2010,12.3044357396
daninreallife2007,17.7141340516
dannycollins2015,15.4134081788
daredevil2003,18.2780683888
ghostrider2007,18.4778689296
killingseason2013,11.5990101174
wheninrome2010,17.2175078161
darkcity1998,16.5462406908
irobot2004,18.9785127555
knowing2009,17.835754511
darkhorse2012,11.9895854295
happiness1998,15.4895967392
palindromes2005,13.0166249545
storytelling2002,14.0743566467
darkskies2013,16.8162837106
intotheblue2005,16.4952852867
kidcannabis2014,10.5639596015
turistas2006,15.8309588944
daybreakers2010,17.5615285782
predestination2015,12.5821424
undead2005,10.7878565737
tothewonder2013,13.9563886834
daywatch2007,13.1926636175
wanted2008,19.049964766
deadagain1991,17.581244628
henryv1989,14.8915493766
thor2011,19.2313727579
deadalive1993,13.0926165781
deadmandown2013,15.9923682821
deadmanwalking1995,17.2438122038
deadpoetssociety1989,18.4720387741
witness1985,17.2147904647
deadsilence2007,16.6955880314
deathsentence2007,15.8507027998
insidious2011,17.6433641013
saw2004,17.7622304255
deadsnow2009,10.9355419132
dearwhitepeople2014,16.1192718317
deathrace2008,17.4244858467
eventhorizon1997,17.2798538322
mortalkombat1995,18.6173174341
pompeii2014,16.9537171382
residentevil2002,17.517641621
deathtosmoochy2002,15.9960240773
duplex2003,16.1401592311
deathtrap1982,16.2980329955
findmeguilty2006,14.7072647047
decemberboys2007,11.9772108321
deception2008,14.9839762673
deckthehalls2006,17.3526927437
seespotrun2001,17.1119872265
deepimpact1998,18.9702463573
payitforward2000,17.1653132736
deepwater2007,13.448663687
defendor2010,11.4265717705
definitelymaybe2008,17.4721812002
delgo2008,13.2295095842
delicatessen1992,11.371997957
deliverusfromeva2003,16.9280332425
deliverusfromevil2006,11.8599633849
westofmemphis2012,11.7757771857
deliveryman2013,16.7077660045
starbuck2013,11.9271688003
deltafarce2007,15.5563345613
departures2009,14.0144867476
desertdancer2015,12.1860992381
desertflower2011,10.5850660275
desperado1995,17.1257863112
elmariachi1993,15.382427149
fromdusktilldawn1996,17.6726482011
shorts2009,16.7402997137
spykids2001,18.8822423871
despicableme2010,19.7000274911
despicableme22013,19.8947051528
torque2004,16.8575014594
detroitrockcity1999,15.6751143124
detropia2012,12.3501898821
jesuscamp2006,11.5938926584
dhoom32013,16.2877230404
tashan2008,14.6854170099
diana2013,12.3520741161
downfall2005,13.1867021239
fiveminutesofheaven2009,11.2888325187
diaryofamadblackwoman2005,18.2838236248
diaryofawimpykid2010,18.3982290931
hotelfordogs2009,17.8754252889
diaryofthedead2008,14.5091946531
landofthedead2005,17.5463677309
survivalofthedead2010,12.1500870073
dick1999,16.0984106558
diehard1988,17.4762296243
lastactionhero1993,17.9061996769
predator1987,17.678097165
frozen2010,12.8213487802
hatchet2007,12.6542122774
diner1982,15.6015797866
envy2004,16.3876875395
manoftheyear2006,17.3331195188
rainman1988,17.6623320471
sleepers1996,18.0721399529
sphere1998,17.7758124502
dinnerforschmucks2010,18.3666294549
meetthefockers2004,18.6838126167
meettheparents2000,18.9707835187
dinosaur2000,18.9641611992
diplomacy2014,11.3639689754
dirtydancing1987,17.1620326421
dirtydeeds2005,12.1643951337
dirtygirl2011,11.2519255054
dirtywars2013,13.7338926838
disconnect2013,14.2707304353
disgrace2009,11.8536116422
distant2004,12.1062417124
onceuponatimeinanatolia2012,11.9928747975
disturbia2007,18.218314542
eagleeye2008,18.1085288148
iamnumberfour2011,17.5745466752
takinglives2004,17.0809173675
divergent2014,18.8281256277
djangounchained2012,18.7153090215
jackiebrown1997,17.8536948304
pulpfiction1994,18.1969377777
reservoirdogs1992,15.0116484192
doknotdisturb2009,12.9858124764
doloresclaiborne1995,17.4981582411
loveranch2010,12.4825052685
parker2013,16.5145022591
proofoflife2000,16.9921861885
ray2004,18.4682712662
dolphintale2011,18.3629117116
dolphintale22014,18.0277194263
domhemingway2014,12.7931057558
don22011,15.4059716233
donjon2013,17.2212894419
donkeypunch2009,9.97198060316
donniebrasco1997,18.304015193
fourweddingsandafuneral1994,17.6116916003
loveinthetimeofcholera2007,15.4212258941
donniedarko2001,13.44451343
southlandtales2007,13.1464496445
doogal2006,15.5798764812
doom2005,17.0889704354
exitwounds2001,17.4767696014
romeomustdie2000,17.6630163536
doublejeopardy1999,18.4102719254
drivingmissdaisy1989,18.080294661
doubt2008,16.9859558344
downandoutinbeverlyhills1986,17.9184724068
downterrace2010,9.98774003025
killlist2012,11.177065888
sightseers2013,10.7524633894
dracula20002000,16.5312562779
draftday2014,17.2071568417
evolution2001,17.5497930598
ghostbusters1984,18.8476130316
kindergartencop1990,17.6694587607
sixdayssevennights1998,18.1742248709
twins1988,18.3647520107
drcabbie2014,11.4851199213
dreamgirls2006,18.498848911
kinsey2004,15.4878137928
dreamhouse2011,16.6642221086
inthenameofthefather1993,16.605535764
dreamsofalife2012,9.82160791317
dredd2012,16.5610040903
vantagepoint2008,17.931200048
drillbittaylor2008,17.0155750169
littlenicky2000,17.7152294174
mrdeeds2002,18.5762397642
walkofshame2014,11.557899515
withoutapaddle2004,17.4167070183
drinkingbuddies2013,12.7693372658
dropdeadgorgeous1999,16.7441685933
elephant2003,14.4155258397
findingforrester2000,17.8446370418
gerry2003,13.0385392941
goodwillhunting1997,18.1802839435
milk2008,15.6961106458
paranoidpark2008,13.5608515641
drugwar2013,10.8510722915
triadelection2007,12.4680532342
drumline2002,17.9490681684
paidinfull2002,15.5266970112
duedate2010,18.3392279778
oldschool2003,17.7835302261
schoolforscoundrels2006,16.2216703497
dumbanddumber1994,18.0944737583
hallpass2011,17.3154225355
osmosisjones2001,16.6723596228
shallowhal2001,18.1961480259
dummy2003,12.5718496774
duplicity2009,17.8406690488
michaelclayton2007,17.7152660556
eaglevsshark2007,12.3816204216
eastiseast2000,13.9277453163
easya2010,18.2745786381
friendswithbenefits2011,18.1878603905
eatingout2005,12.4095849153
eatpraylove2010,17.9284829089
runningwithscissors2006,15.2089429294
echelonconspiracy2009,13.8946014149
edenlake2008,9.82149605901
educatingrita1983,15.0761030062
eightcrazynights2002,17.0257722213
eightleggedfreaks2002,16.681774723
elegy2008,14.4664019065
elektra2005,16.8545661805
reignoffire2002,17.547171406
elena2012,11.6644795471
elitesquad2008,10.2312135072
ellaenchanted2004,16.8787586728
emma1996,17.0970724183
emperor2013,15.2838115269
hannibalrising2007,17.1481635011
employeeofthemonth2006,17.2714310953
endofdays1999,18.0173052262
timecop1994,17.4086745119
endofwatch2012,17.7285289339
harshtimes2006,15.580742136
streetkings2008,17.2867272852
enemy2014,12.7008321044
incendies2011,14.0785770939
prisoners2013,18.2259404071
enemyatthegates2001,17.800790218
sevenyearsintibet1997,17.8145834704
enoughsaid2013,16.1777336498
friendswithmoney2006,16.352676389
pleasegive2010,14.9375586626
enterthevoid2010,13.1904115641
irreversible2003,13.5535297798
equilibrium2002,14.1295385413
ultraviolet2006,16.676585149
eragon2006,17.9427756107
escapefromplanetearth2013,17.6033609497
escapefromtomorrow2013,12.2875355794
europareport2013,12.8406869326
eurotrip2004,16.4563020288
everythingisilluminated2005,14.0228651762
everythingmustgo2011,15.3646801352
exitthroughthegiftshop2010,15.4712095991
exmachina2015,16.0721725776
extract2009,16.3637754209
idiocracy2006,12.9808138895
officespace1999,16.9307213917
extremeops2002,15.0657897741
eyeswideshut1999,18.8015210977
fullmetaljacket1987,17.7102649334
factotum2006,13.8075557547
fadinggigolo2014,15.2252010776
failuretolaunch2006,18.103196671
marmaduke2010,17.0985540817
shanghainoon2000,18.0153726832
showtime2002,17.3108293547
falconrising2014,10.0366406829
fanboys2009,13.8095002644
fantasticfour2005,18.8328971697
ridealong2014,18.5263201893
taxi2004,16.8990637762
thinklikeaman2012,18.8114185916
farfromheaven2002,15.8017494119
velvetgoldmine1998,14.9160313154
fatalattraction1987,18.1590643754
flashdance1983,16.4593892313
indecentproposal1993,18.1634296586
faust2013,11.1166090099
russianark2002,13.5761518403
feast2006,11.2686288837
piranha3dd2012,13.246566188
fedup2014,13.779906743
femmefatale2002,16.0849106981
missiontomars2000,18.2598976164
passion2013,12.1383525022
scarface1983,17.4164633864
snakeeyes1998,18.1368880162
fido2007,11.8117238998
fieldofdreams1989,17.7345993152
fiftyshadesofgrey2015,19.3523650416
fighting2009,17.2395542132
fillthevoid2013,14.5004927717
filth2014,10.8305889989
finaldestination2000,16.9667727935
finaldestination32006,17.6627778582
theone2001,17.5660412416
finaldestination52011,17.800529883
intothestorm2014,17.4504587566
findingnemo2003,19.8701516734
wall-e2008,19.6566801771
findingneverland2004,16.2060084899
machinegunpreacher2011,13.1332554839
stay2005,15.2450654412
strangerthanfiction2006,18.2000220689
worldwarz2013,19.495061286
findingvivianmaier2014,14.004075561
firefliesinthegarden2011,12.6869199267
jesushenrychrist2012,10.8883984739
firstblood1982,17.4862394443
firstposition2012,13.1720281409
fishtank2010,13.3427148767
redroad2007,12.4468999831
flameandcitron2009,12.6684486897
flashgordon1980,17.305196185
flightplan2005,18.0108224918
ripd2013,16.9665454489
flyboys2006,16.3501531525
flymetothemoon3d2008,15.2341296627
flypaper2011,7.12239185736
stuartlittle1999,18.5422019647
stuartlittle22002,18.0720044832
focus2001,12.6676817357
foodinc2009,14.6876680896
foodoflove2002,10.2273717713
footnote2012,14.5063802882
foragoodtimecall2012,14.147796156
forcemajeure2014,13.2351712833
forcoloredgirls2010,18.0142930065
gooddeeds2012,17.6222329294
icandobadallbymyself2009,18.3909057094
madeagoestojail2009,18.763941702
forgettingsarahmarshall2008,18.227314419
gethimtothegreek2010,18.0728351456
forgreaterglory2012,15.3619217183
formula512002,15.3437097143
freddyvsjason2003,18.2862033256
forthebibletellsmeso2007,12.0688743906
fourchristmases2008,18.37158539
horriblebosses2011,18.4397314239
identitythief2013,18.3114448971
fourlions2010,13.1100397241
fracture2007,17.5327534788
frequency2000,17.4342885969
primalfear1996,17.537453195
untraceable2008,17.1348146764
frailty2002,16.3925587369
frank2014,12.9088483219
fredclaus2007,17.7994233191
shanghaiknights2003,18.1167190705
weddingcrashers2005,18.2178994302
freddygotfingered2001,16.5399271563
freedomwriters2007,17.7101465172
psiloveyou2007,16.4727053337
freewilly1993,18.1013141483
friendswithkids2012,15.3246398124
fromhell2001,17.2555078649
frompariswithlove2010,16.6136375318
taken2009,18.0456629625
frompradatonada2011,15.1975647598
fromuponpoppyhill2013,14.7051198493
talesfromearthsea2010,12.003212245
frontera2014,11.4119884261
frozenriver2008,14.1182627591
fukrey2013,11.6196623927
funnyhaha2005,12.010351997
funnypeople2009,18.2025458217
knockedup2007,18.8838311538
funsize2012,15.7663153326
funwithdickandjane2005,17.5121671488
galaxyquest1999,17.6406004225
red22013,17.5591600959
futurobeach2015,10.2875409505
g-force2009,18.1807938165
gangsterno12002,11.1807320502
luckynumberslevin2006,16.7746146822
wickerpark2004,16.3159843065
gardenstate2004,16.6478977581
wishiwashere2014,14.8574099966
garfield2004,17.9721239537
zoom2006,15.8923734652
gasland2010,9.69715727299
gattaca1997,16.9753213049
lordofwar2005,17.2031637835
jawbreaker1999,15.5205659487
gentlemenbroncos2009,11.5870930862
nacholibre2006,18.4952940243
napoleondynamite2004,16.3240644749
georgiarule2007,16.3793660917
prettywoman1990,18.0765241797
gethard2015,18.1291691139
getlow2010,14.8089659011
getonup2014,17.8554070083
getshorty1995,18.4125039069
meninblack1997,19.6019807259
rv2006,17.5784275979
wildwildwest1999,18.4094233436
ghanchakkar2013,12.2801627487
ghost1990,18.0862033664
ratrace2001,17.4985732656
ghostship2002,16.9223177262
thirteenghosts2001,17.377336962
ghostsofgirlfriendspast2009,17.6489113875
justlikeheaven2005,17.6785636246
meangirls2004,18.4130571735
vampireacademy2014,15.6670254235
ghostsofmars2001,15.7647478553
princeofdarkness1987,17.0549384276
starman1984,17.0732844602
theylive1988,16.917231453
ghosttown2008,17.0788766297
mortdecai2015,15.6614219806
premiumrush2012,16.8331578316
secretwindow2004,17.9630386784
stirofechoes1999,17.389294059
gimmeshelter2014,14.5451387387
gimmetheloot2013,12.8500081344
gingersnaps2001,9.27697698853
girlinprogress2012,15.5776344471
girlsagainstboys2013,10.4298925587
glengarryglenross1992,16.8328505151
gloryroad2006,17.8791477313
gnomeoandjuliet2011,18.2303271155
go1999,17.1036135091
jumper2008,17.8432113173
swingers1996,14.3709876467
godblessamerica2012,11.853359345
godhelpthegirl2014,11.221888202
godzilla20002000,16.2282201729
goforsisters2013,10.2138790911
lonestar1996,15.5005780992
gogoagone2013,12.5213265095
gone2012,16.0813045662
goodbyefirstlove2012,12.0675311856
goodluckchuck2007,17.1727053485
goodneighbors2011,9.44774654871
goon2012,15.7074857609
goriterepyaarmein2013,13.0754779049
gosfordpark2001,16.8887625313
popeye1980,17.5496223874
gothika2003,17.5921045745
graceland2013,10.523900809
graceunplugged2013,15.1498427272
gracie2007,14.8764070805
itmightgetloud2009,14.7026171557
grandpiano2014,9.23445677975
grease1978,18.594034512
greedylyingbastards2013,12.0628544741
greenberg2010,15.2450293186
margotatthewedding2007,14.8478088114
greenstreethooligans2005,13.2576180946
gridirongang2006,17.4441996296
grind2003,15.2412802272
grindhouse2007,17.5922757753
hotfuzz2007,17.3104776943
shaunofthedead2004,16.9913428212
grossepointeblank1997,17.8155773646
grumpyoldmen1993,17.0248647791
howtoloseaguyin10days2003,18.2984564549
justmyluck2006,16.3138032348
misscongeniality2000,17.1538571948
mysticpizza1988,15.7072184856
welcometomooseport2004,16.5978020689
guesswho2005,17.8944355355
springbreakers2013,16.815648511
merebrotherkidulhan2011,14.8326396478
halfnelson2006,14.4541938002
hannaharendt2013,13.4083321719
happenstance2001,11.3857149222
happyaccidents2001,13.5927648971
session92001,13.0360344391
transsiberian2008,13.6877563755
vanishingon7thstreet2011,9.89355201605
happyfeet2006,19.3393405212
happyhappy2011,10.6071084162
happythankyoumoreplease2011,13.3059677917
liberalarts2012,12.1137909109
harlemnights1989,17.8765454205
harrybrown2010,14.4585088658
haseetohphasee2014,13.9719981331
hateshiploveship2014,11.0950136265
haven2006,11.7948742794
headhunters2012,13.457971729
heartbeats2011,11.7526611185
heartbreakers2001,17.3239768311
heartless2010,9.47113791917
heavenisforreal2014,18.2472244937
secretariat2010,17.7481636828
weweresoldiers2002,18.0600472697
hellandbackagain2011,10.1246483271
hellboy2004,18.3604248286
mimic1997,17.0427271277
pacificrim2013,18.8177547305
hellion2014,10.7058439676
helloimustbegoing2012,13.0234769926
herecomesthedevil2013,6.76311128696
heroine2012,13.4874406483
hesher2011,13.2752660045
hidalgo2004,17.8375736914
honeyishrunkthekids1989,18.7311037351
jumanji1995,17.7151437552
octobersky1999,17.7085552014
hideandseek2005,17.7247337459
highart1998,14.0720677119
higherground2011,12.7776221308
highschool2012,11.7712540489
hightension2005,15.1497521982
horns2014,12.4506019485
mirrors2008,16.9078848593
himmatwala2013,12.6247529755
hitandrun2012,15.8711960973
hitchcock2012,15.3078728552
hobowithashotgun2011,11.2859952677
hollidaysburg2014,9.3504654291
hollywoodhomicide2003,17.112230189
hollywoodland2006,16.7662990667
rememberme2010,16.9441804221
holymotors2012,12.3306565052
homefront2013,16.2447446918
impostor2002,15.4043180269
kissthegirls1997,17.7052798212
runawayjury2003,17.6170842124
homeontherange2004,17.5941033116
homerun2013,15.3629903367
honeymoon2014,10.288122531
hoodlum1997,17.4188009977
hoopdreams1994,13.2057490351
lifeitself2014,14.4006821587
prefontaine1997,14.509722563
hoosiers1986,17.3317486703
hoot2006,15.6877585699
horriblebosses22014,17.3700912464
sexdrive2008,15.662589846
hostage2005,16.9784277671
hotelrwanda2004,16.2694381032
reservationroad2007,12.2765382937
hoteltransylvania2012,19.0363101435
hotrod2007,16.3593922047
houseattheendofthestreet2012,17.2308273229
houseof1000corpses2003,15.6525025249
houseofflyingdaggers2004,15.8189648581
notoneless2000,13.6526870728
houseofsandandfog2003,14.0792596565
houseofwax2005,17.0096566072
runallnight2015,17.1538624634
houseonhauntedhill1999,17.8693060931
howardsend1992,15.4288148764
howl2010,13.4739526814
lovelace2013,13.2097862994
howtoeatfriedworms2006,16.4473653965
howtotrainyourdragon2010,19.5501892155
howtotrainyourdragon22014,19.4941403343
humpday2009,13.39800975
laggies2014,14.0745077819
touchyfeely2013,9.19168834734
hysteria2012,12.8423791669
iamali2014,9.17886776743
iamlove2010,14.6845956739
iamsam2001,17.1236988929
iceage2002,19.330942359
rio2011,19.0778462892
rio22014,18.2911197817
robots2005,19.0212305864
iceprincess2005,16.6772303868
ida2014,14.3232478207
mysummeroflove2005,14.037817322
ideclarewar2013,9.52725027534
idlehands1999,15.372750037
ifistay2014,17.4649569468
ifrankenstein2014,16.5545622199
igiveitayear2013,9.94414901255
igor2008,16.9556859384
ihearthuckabees2004,16.2572345029
silverliningsplaybook2012,17.0326549985
threekings1999,18.3142890416
ihopetheyservebeerinhell2009,14.3836312235
iknowwhatyoudidlastsummer1997,18.148751534
iknowwhokilledme2007,15.8546574901
ilfuturo2013,9.66390120718
iloilo2014,11.184856423
imaginethat2009,16.6548293846
overthehedge2006,19.1833100921
inabetterworld2011,13.2842761535
loveisallyouneed2013,13.3257163179
openhearts2003,12.58168152
serena2015,12.2284586249
thingswelostinthefire2007,15.5617224319
inanothercountry2012,9.97932802454
inappropriatecomedy2013,12.5513961326
inaworld2013,14.5297749089
inbruges2008,15.7944858655
sevenpsychopaths2012,16.5363081759
indarkness2012,13.1386106807
inequalityforall2013,14.6064585221
infernalaffairs2004,12.8606758638
inkheart2009,16.6181041657
k-pax2001,17.7981618044
inmysleep2010,11.665304777
innocentvoices2005,14.252556093
messageinabottle1999,18.0729620086
trapped2002,15.45353686
insidejob2010,14.059579899
noendinsight2007,13.7674344775
inspectorgadget1999,18.4811297891
instructionsnotincluded2013,17.8695304713
inthebedroom2001,15.887156274
littlechildren2006,14.7117457816
inthefog2013,9.41536155832
myjoy2011,9.27244398533
inthehouse2013,12.8476548858
potiche2011,14.2721915832
swimmingpool2003,15.6854151593
inthelandofbloodandhoney2011,12.4933285263
unbroken2014,18.4197894045
intheloop2009,15.4967181018
inthenameof2013,9.15174570568
inthevalleyofelah2007,15.6190748306
thirdperson2014,12.7571588035
intoodeep1999,17.0067828284
intothewhite2013,3.67947770318
intothewild2007,16.1404764817
ipman22011,12.9965712175
ironman32013,20.426813283
kisskissbangbang2005,15.4061807906
isawthedevil2011,12.2506443782
thegoodthebadtheweird2010,10.9520648984
ishtar1987,16.8802682989
ispitonyourgrave2010,12.0484271726
ispitonyourgrave22013,6.6403623978
istillknowwhatyoudidlastsummer1998,18.0358882105
itfollows2015,16.6728332598
ithinkilovemywife2007,16.4566376769
topfive2014,17.4944149609
itrunsinthefamily2003,15.9028506398
wordsandpictures2014,13.8468389688
ivorytower2014,12.8055925948
iwantsomeonetoeatcheesewith2007,12.6379866486
iwish2012,10.986018698
nobodyknows2005,13.8825632196
stillwalking2009,13.1228419985
jackanddiane2012,5.43398662181
jackgoesboating2010,12.9588795371
jaiho2014,14.3288835695
jasonx2002,16.4043669031
jcvd2008,12.602550482
jealousy2014,10.4908453938
jeeperscreepers2001,17.3743369179
jewtopia2013,10.9441702909
jimmyp2014,10.910478472
jinn2014,12.542764303
jirodreamsofsushi2012,14.4259018483
jobs2013,16.4072234688
joedirt2001,16.6681929868
newyorkminute2004,16.3983586533
whatagirlwants2003,17.2626926826
joetheking1999,11.7655817936
johndiesattheend2013,12.3121078875
johnrabe2010,10.0585877829
johnwick2014,17.7226741477
jonahhex2010,15.9525515673
joshua2007,13.5813605531
journeytothecenteroftheearth2008,18.350099278
yogibear2010,17.5596026227
journeytothewest2014,10.0494082295
joyride2001,16.9260292263
rounders1998,17.3410779694
youkillme2007,14.80415477
jumpingthebroom2011,17.9131064646
juno2007,18.1298228925
thankyouforsmoking2006,16.96638091
upintheair2009,17.7882484073
youngadult2011,16.5492862155
justvisiting2001,15.3701714535
justwright2010,17.2707904202
kaboom2011,12.4158491322
mysteriousskin2005,13.1222855759
whitebirdinablizzard2014,10.2654275245
kalifornia1993,15.5769861557
seasonofthewitch2011,16.9672471974
swordfish2001,17.4467378209
whiteout2009,15.6153850911
katyn2009,12.4552062849
kazaam1996,16.6713393491
keane2005,11.4923543321
keepingmum2006,13.0570524665
keepingthefaith2000,17.264679286
keepingupwiththesteins2006,15.480162184
keepthelightson2012,13.3494128034
loveisstrange2014,15.0317103457
kick2014,14.5975577958
killerelite2011,16.6612164744
killerofsheep2007,13.44374876
killmethreetimes2015,10.0824649798
killtheirishman2011,14.6516072607
killthemessenger2014,15.2069178032
killyourdarlings2013,13.762095749
kingarthur2004,17.4222735526
olympushasfallen2013,18.2422860759
shooter2007,17.5050429901
tearsofthesun2003,17.1137603454
trainingday2001,18.4545632452
kinkyboots2006,13.8016711069
kissofthedamned2013,9.40638416671
kissofthedragon2001,17.6309009265
knightsofbadassdom2014,10.8738855297
knockaroundguys2002,16.166356433
solitaryman2010,14.7140208256
koch2013,13.1078414085
krrish32013,15.3443605639
kungfupanda2008,19.6587920418
kungfupanda22011,19.3534585459
labyrinth1986,16.782648181
ladyinthewater2006,17.6030690843
signs2002,19.3561567952
unbreakable2000,18.696479411
lakeplacid1999,17.3714632022
lakeviewterrace2008,17.6209898989
nursebetty2000,17.0972515113
larrycrowne2011,17.3559439959
larsandtherealgirl2007,14.5189435657
milliondollararm2014,17.5169238383
mrwoodcock2007,16.7866466925
lastchanceharvey2008,16.7526507867
lastdaysinvietnam2014,13.1532488238
lastounceofcourage2012,15.1738181719
lasttrainhome2010,13.5319252711
lastvegas2013,17.6800655786
nationaltreasure2004,18.6300198506
phenomenon1996,18.4369546073
whileyouweresleeping1995,18.2922024399
laughatmypain2011,17.2679172657
lavieenrose2007,15.2453663641
layercake2005,14.0264955991
stardust2007,17.4251035674
leapyear2010,17.0195963528
shopgirl2005,15.4121064683
leavesofgrass2010,12.3251743405
o2001,16.6780357644
lebanon2010,12.6524318395
lehavre2011,12.1462345701
lettherightonein2008,14.0099286766
tinkertailorsoldierspy2011,17.4807632823
levitatedmass2014,10.7243320137
levity2003,12.1027418405
licensetowed2007,17.0132580796
lifeafterbeth2014,12.036292029
lifeasahouse2001,16.0601203916
lifeasweknowit2010,17.4013289606
lifeisbeautiful1998,16.7543479846
lifeofcrime2014,13.3052334995
lilting2014,8.45719606661
limelight2011,11.1026181071
lionsforlambs2007,16.5714665007
ordinarypeople1980,15.8809828593
quizshow1994,17.2277341348
listenupphilip2014,12.6281851428
littleman2006,17.9684068042
scarymovie2000,18.871137535
scarymovie22001,17.6315886569
whitechicks2004,17.7763826815
littlemanhattan2005,13.6325945086
littlemisssunshine2006,17.5608524822
rubysparks2012,14.5583753813
littlewhitelies2012,12.2395674311
tellnoone2008,15.3530698192
littlewomen1994,16.7980783095
locke2014,14.5036444356
lockout2012,16.3897306299
lockstockandtwosmokingbarrels1999,15.5069570393
rocknrolla2008,15.4942461998
sherlockholmes2009,19.2639664609
sweptaway2002,13.8212508772
lolaversus2012,12.6226458601
londonboulevard2011,10.1008286094
lonelyhearts2007,13.3376833463
lookingforeric2010,11.2263336077
lordsofdogtown2005,16.6308161521
plush2013,8.57503032945
redridinghood2011,17.2595208009
thirteen2003,14.8081467832
lore2013,12.4391475687
somersault2006,12.0613078286
losangelesplaysitself2004,10.8001243862
lostinlamancha2003,13.8311281811
lostinspace1998,18.0366133931
undersuspicion2000,13.576744182
lostinthailand2013,11.4121223061
lostintranslation2003,17.0584273279
marieantoinette2006,17.1594182434
lostriver2015,12.047250181
lotteryticket2010,17.3351113244
lovecrime2011,12.3488216698
lovelymolly2012,11.2137474588
lovelystill2010,10.758747984
lovemeifyoudare2004,12.3478393463
loverosie2015,10.6562504293
loveweddingmarriage2011,8.25294396607
luckbychance2009,14.1607562579
luckythem2014,10.6067706096
luther2003,14.8916086216
macbeth2007,7.43024819414
macgruber2010,15.6684278414
